,var,station_id,station_name,latitude,longitude,altitude,unit,freq,framework,matrix
42,concNnh3,NO0008R,Skreådalen,58.816667,6.716667,475.0,ug N m-3,daily,EMEP NILU,air
43,concNnh3,SK0006R,Starina,49.05,22.266667,345.0,ug N m-3,daily,EMEP,air
44,concNnh3,SK0004R,Stará Lesná,49.15,20.283333,808.0,ug N m-3,daily,EMEP,air
45,concNnh3,CZ0001R,Svratouch,49.735084444,16.034196944,735.0,ug N m-3,daily,EMEP,air
46,concNnh3,DK0003R,Tange,56.35,9.6,13.0,ug N m-3,daily,EMEP,air
47,concNnh3,NO0015R,Tustervatn,65.833333,13.916667,439.0,ug N m-3,daily,EMEP NILU,air
48,concNnh3,DK0031R,Ulborg,56.290424,8.427486,10.0,ug N m-3,daily,EMEP,air
49,concNnh3,FI0009R,Utö,59.779167,21.377222,7.0,ug N m-3,daily,EMEP;EMEP_preliminary HELCOM,air
50,concNnh3,SE0011R,Vavihill,56.016667,13.15,175.0,ug N m-3,daily,EMEP HELCOM,air
51,concNnh3,FI0017R,Virolahti II,60.526667,27.686111,4.0,ug N m-3,daily,EMEP,air
52,concNnh3,FI0018R,Virolahti III,60.53002,27.66754,7.0,ug N m-3,daily,EMEP_preliminary HELCOM,air
53,concNnh3,ES0007R,Víznar,37.23722,-3.53417,1230.0,ug N m-3,monthly,EMEP,air
54,concNnh3,DE0002R,Waldhof,52.802222,10.759444,76.0,ug N m-3,monthly,EMEP,air
55,concNnh3,DE0001R,Westerland,54.925556,8.309722,12.0,ug N m-3,daily,EMEP,air
56,concNnh3,DE0009R,Zingst,54.4368,12.7249,3.0,ug N m-3,monthly,EMEP HELCOM,air
57,concNnh3,FI0037R,Ähtäri II,62.583333,24.183333,180.0,ug N m-3,monthly,EMEP,air
